strategy,seed,noise_rate,n_reviews,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision
hybrid_scoring,1,0.0,60,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9969100631136045,0.9759484652797827
hybrid_scoring,1,0.0,70,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9972387798036466,0.9789378027556548
hybrid_scoring,1,0.0,80,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9989261921458624,0.989298977428051
hybrid_scoring,1,0.0,90,0.967741935483871,0.967741935483871,0.967741935483871,0.9949874686716792,0.002717391304347826,62,62,0.9997370266479664,0.9970744454088397
hybrid_scoring,1,0.0,100,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9974937343358395,0.001358695652173913,62,62,0.9998246844319777,0.9980029676254949
hybrid_scoring,2,0.0,0,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
hybrid_scoring,2,0.0,10,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
hybrid_scoring,2,0.0,20,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
hybrid_scoring,2,0.0,30,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
hybrid_scoring,2,0.0,40,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9876402524544179,0.9447178083648071
hybrid_scoring,2,0.0,50,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9868294179523142,0.942707006042029
hybrid_scoring,2,0.0,60,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9874686716791979,0.006793478260869565,62,62,0.9937543828892006,0.9635523261132802
hybrid_scoring,2,0.0,70,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9980934431977561,0.9828833843108546
hybrid_scoring,2,0.0,80,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.998772791023843,0.9879960597433235
hybrid_scoring,2,0.0,90,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.9924812030075187,0.004076086956521739,62,62,0.9996274544179522,0.9959025565121737
hybrid_scoring,2,0.0,100,0.967741935483871,0.967741935483871,0.967741935483871,0.9949874686716792,0.002717391304347826,62,62,0.9998027699859747,0.9977104261719897
rule_mining,0,0.0,0,0.7903225806451613,0.7903225806451613,0.7903225806451613,0.9674185463659147,0.017663043478260868,62,62,0.9778225806451614,0.9010091129825872
