strategy,seed,noise_rate,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision,runtime_seconds
rule_mining,4,0.1,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9839518555667001,0.008695652173913044,154,154,0.996290937323546,0.9544932648848288,0.39560604095458984
no_hitl,0,0.2,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9648946840521565,0.019021739130434784,154,154,0.961423630717109,0.8429081388493574,0.1777641773223877
no_hitl,1,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9614448051948052,0.8610524074185852,0.17870187759399414
no_hitl,2,0.2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9719157472417251,0.015217391304347827,154,154,0.9636328345567475,0.8589902292299887,0.17966890335083008
no_hitl,3,0.2,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.970912738214644,0.01576086956521739,154,154,0.9672324957651045,0.8755909128359967,0.1784977912902832
no_hitl,4,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9598884810841332,0.8585358597495659,0.18012785911560059
threshold_adjustment,0,0.2,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9648946840521565,0.019021739130434784,154,154,0.961423630717109,0.8429081388493574,0.17929291725158691
threshold_adjustment,1,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9614448051948052,0.8610524074185852,0.18149089813232422
threshold_adjustment,2,0.2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9719157472417251,0.015217391304347827,154,154,0.9636328345567475,0.8589902292299887,0.18028593063354492
threshold_adjustment,3,0.2,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.970912738214644,0.01576086956521739,154,154,0.9672324957651045,0.8755909128359967,0.18967390060424805
threshold_adjustment,4,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9598884810841332,0.8585358597495659,0.18677186965942383
preference_model,0,0.2,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.9638916750250752,0.01956521739130435,154,154,0.9397092038396386,0.8236929039610462,1.977402925491333
preference_model,1,0.2,0.8376623376623377,0.8376623376623377,0.8376623376623377,0.9749247743229689,0.01358695652173913,154,154,0.9884775550536421,0.923814551132203,2.1062369346618652
preference_model,2,0.2,0.7337662337662337,0.7337662337662337,0.7337662337662337,0.958876629889669,0.022282608695652174,154,154,0.8990277385657821,0.7819325667207961,2.385313034057617
preference_model,3,0.2,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.970912738214644,0.01576086956521739,154,154,0.9824675324675325,0.8931078477726375,2.0310280323028564
preference_model,4,0.2,0.7922077922077922,0.7922077922077922,0.7922077922077922,0.9679037111334002,0.017391304347826087,154,154,0.9809253246753247,0.894363930464488,2.1345558166503906
active_learning,0,0.2,0.8051948051948052,0.8051948051948052,0.8051948051948052,0.9699097291875627,0.016304347826086956,154,154,0.9641974872953134,0.8326657133322354,2.3849291801452637
active_learning,1,0.2,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.9819458375125376,0.009782608695652175,154,154,0.9894321710897798,0.9373590741590325,2.1922810077667236
active_learning,2,0.2,0.7597402597402597,0.7597402597402597,0.7597402597402597,0.9628886659979939,0.02010869565217391,154,154,0.9683917984189724,0.8155890103219892,2.088874101638794
active_learning,3,0.2,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.9759277833500501,0.013043478260869565,154,154,0.9865806747600226,0.9054463548552418,2.1850790977478027
active_learning,4,0.2,0.8766233766233766,0.8766233766233766,0.8766233766233766,0.9809428284854563,0.010326086956521738,154,154,0.9929947769621682,0.9297782178617865,2.073280096054077
hybrid_scoring,0,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9607813382269904,0.8660733462707099,2.0823659896850586
hybrid_scoring,1,0.2,0.8506493506493507,0.8506493506493507,0.8506493506493507,0.9769307923771314,0.0125,154,154,0.987217673630717,0.9342236004596695,2.0077192783355713
hybrid_scoring,2,0.2,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.9578736208625878,0.02282608695652174,154,154,0.9358130999435348,0.8156360476221028,2.0391900539398193
hybrid_scoring,3,0.2,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.9739217652958877,0.014130434782608696,154,154,0.9666396103896104,0.8961046915407437,2.0366432666778564
hybrid_scoring,4,0.2,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.9729187562688064,0.014673913043478261,154,154,0.9717285431959346,0.9000997126515654,2.0171170234680176
rule_mining,0,0.2,0.8896103896103896,0.8896103896103896,0.8896103896103896,0.9829488465396189,0.00923913043478261,154,154,0.9892010163749294,0.9180536713345849,0.4387938976287842
rule_mining,1,0.2,0.8506493506493507,0.8506493506493507,0.8506493506493507,0.9769307923771314,0.0125,154,154,0.9968873517786561,0.9658149843145618,0.43424487113952637
rule_mining,2,0.2,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.9658976930792377,0.01847826086956522,154,154,0.9853790231507622,0.8951074900097218,0.41410303115844727
rule_mining,3,0.2,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9859578736208626,0.007608695652173913,154,154,0.9966720779220779,0.960659543585237,0.3908207416534424
rule_mining,4,0.2,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9893104178430265,0.8393098028786188,0.4425208568572998
no_hitl,0,0.3,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9648946840521565,0.019021739130434784,154,154,0.961423630717109,0.8429081388493574,0.18493199348449707
